Order ID,Order Date,Customer Name,Region,Product,Units Sold,Unit Price,Sales Channel,Total Revenue,Unit Cost,Profit per Unit,Total Profit,Delivery Time (Days),Discount (%),Final Revenue After Discount
ORD100204,2024-08-08,Tamara Anderson,East,Doll House,8,1388,Wholesale,11104,929.96,458.03999999999996,3664.32,5,0,11104.0
ORD100205,2024-02-02,Brooke Rodriguez,South,Lego Set,18,1170,Retail Store,21060,620.1,549.9,9898.2,2,10,18954.0
ORD100206,2024-04-18,Alexis Ryan,North,Lego Set,3,1402,Wholesale,4206,1037.48,364.52,1093.56,3,10,3785.4
ORD100207,2024-03-31,Tamara Hanson,West,Lego Set,8,1202,Retail Store,9616,745.24,456.76,3654.08,2,5,9135.2
ORD100208,2024-12-06,Keith Klein,South,Action Figure,45,901,Wholesale,40545,468.52000000000004,432.47999999999996,19461.6,6,10,36490.5
ORD100209,2024-08-11,Ronald Wang,East,Lego Set,10,802,Wholesale,8020,617.54,184.46000000000004,1844.6,7,20,6416.0
ORD100210,2024-06-12,Lawrence Scott,North,Doll House,19,785,Online,14915,557.35,227.64999999999998,4325.35,9,10,13423.5
ORD100211,2024-12-11,Kayla Cox,West,Puzzle Game,34,634,Retail Store,21556,323.34000000000003,310.65999999999997,10562.44,5,0,21556.0
ORD100212,2023-09-19,Jennifer Snyder,North,Remote Car,41,716,Online,29356,508.35999999999996,207.64000000000004,8513.24,5,10,26420.4
ORD100213,2023-04-16,Christian White,South,Remote Car,50,1049,Retail Store,52450,545.48,503.52,25176.0,1,10,47205.0
ORD100214,2023-01-18,Jonathan Strickland,West,Action Figure,19,408,Online,7752,228.48000000000002,179.51999999999998,3410.88,3,0,7752.0
ORD100215,2023-03-27,Dustin Avila,South,Teddy Bear,11,1262,Retail Store,13882,921.26,340.74,3748.14,7,5,13187.9
ORD100216,2024-07-10,Jennifer Keller,North,Lego Set,48,1166,Online,55968,909.48,256.52,12312.96,8,10,50371.2
ORD100217,2024-04-14,Robert Lopez,North,Teddy Bear,11,497,Online,5467,273.35,223.64999999999998,2460.15,7,15,4646.95
ORD100218,2024-11-16,Rodney Richards,East,Puzzle Game,39,331,Wholesale,12909,172.12,158.88,6196.32,4,0,12909.0
ORD100219,2024-04-30,Olivia Nunez,South,Teddy Bear,24,1132,Wholesale,27168,577.32,554.68,13312.32,7,10,24451.2
ORD100220,2024-05-02,Amber Jones,South,Lego Set,23,1293,Retail Store,29739,814.59,478.40999999999997,11003.43,3,0,29739.0
ORD100221,2024-03-03,Ronald White,East,Doll House,14,1331,Online,18634,891.7700000000001,439.2299999999999,6149.22,6,5,17702.3
ORD100222,2024-07-17,Priscilla Murphy,South,Doll House,47,1295,Retail Store,60865,686.35,608.65,28606.55,7,10,54778.5
ORD100223,2023-03-25,Cristina Thompson,South,Remote Car,16,642,Retail Store,10272,385.2,256.8,4108.8,8,0,10272.0
ORD100224,2023-03-14,Sarah Camacho,South,Action Figure,19,496,Retail Store,9424,357.12,138.88,2638.72,9,5,8952.8
ORD100225,2023-10-05,William Smith,South,Lego Set,37,446,Online,16502,343.42,102.57999999999998,3795.46,2,0,16502.0
ORD100226,2023-11-23,Angela Casey,East,Teddy Bear,3,1487,Retail Store,4461,832.72,654.28,1962.84,5,10,4014.9
ORD100227,2024-04-21,Dwayne Hansen,East,Action Figure,15,420,Online,6300,289.79999999999995,130.20000000000005,1953.0,2,10,5670.0
ORD100228,2024-10-22,Candice Kennedy,South,Action Figure,27,771,Online,20817,400.92,370.08,9992.16,5,0,20817.0
ORD100229,2024-12-25,Dr. Jessica Alexander MD,West,Puzzle Game,30,1275,Online,38250,828.75,446.25,13387.5,7,0,38250.0
ORD100230,2023-06-20,Marcus Sanchez,West,Action Figure,2,587,Retail Store,1174,446.12,140.88,281.76,1,0,1174.0
ORD100231,2024-07-03,Jeremiah Taylor,West,Lego Set,16,931,Online,14896,521.36,409.64,6554.24,9,15,12661.6
ORD100232,2023-08-09,Kristen Salas,South,Remote Car,27,1367,Online,36909,915.8900000000001,451.1099999999999,12179.97,5,0,36909.0
ORD100233,2024-08-26,Gary Perez,West,Action Figure,7,872,Online,6104,444.72,427.28,2990.96,8,10,5493.6
ORD100234,2024-04-05,Andrew Hodge,West,Remote Car,41,591,Retail Store,24231,431.43,159.57,6542.37,6,0,24231.0
ORD100235,2023-08-08,Denise Ramirez,West,Doll House,7,909,Online,6363,609.0300000000001,299.9699999999999,2099.79,2,0,6363.0
ORD100236,2024-11-07,Brady Fields,East,Doll House,12,307,Retail Store,3684,187.26999999999998,119.73000000000002,1436.76,3,15,3131.4
ORD100237,2024-03-02,Ryan Willis,South,Lego Set,41,1121,Wholesale,45961,582.9200000000001,538.0799999999999,22061.28,1,0,45961.0
ORD100238,2023-12-01,Samantha Price,North,Teddy Bear,37,903,Wholesale,33411,460.53000000000003,442.46999999999997,16371.39,5,0,33411.0
ORD100239,2023-08-01,Crystal Johnson,South,Teddy Bear,6,518,Online,3108,398.86,119.13999999999999,714.84,4,10,2797.2
ORD100240,2024-03-11,Jamie Nelson,East,Puzzle Game,23,452,Retail Store,10396,302.84000000000003,149.15999999999997,3430.68,3,0,10396.0
ORD100241,2024-12-31,Lawrence Hill,South,Teddy Bear,11,735,Wholesale,8085,404.25000000000006,330.74999999999994,3638.25,9,15,6872.25
ORD100242,2024-12-03,Lisa Jackson,South,Lego Set,4,549,Wholesale,2196,356.85,192.14999999999998,768.6,6,15,1866.6
ORD100243,2023-02-17,Justin Murray,South,Action Figure,37,1396,Retail Store,51652,1033.04,362.96000000000004,13429.52,4,0,51652.0
ORD100244,2024-04-05,Stephanie Mason,North,Lego Set,13,322,Online,4186,164.22,157.78,2051.14,9,0,4186.0
ORD100245,2023-05-13,Joseph Lam,South,Lego Set,34,732,Wholesale,24888,578.28,153.72000000000003,5226.48,3,0,24888.0
ORD100246,2023-12-12,Adam Lambert,South,Action Figure,16,752,Retail Store,12032,594.08,157.91999999999996,2526.72,4,10,10828.8
ORD100247,2024-06-27,John White,West,Remote Car,21,335,Online,7035,241.2,93.80000000000001,1969.8,3,10,6331.5
ORD100248,2024-03-13,Marissa Quinn,West,Doll House,3,829,Wholesale,2487,555.4300000000001,273.56999999999994,820.71,2,0,2487.0
ORD100249,2023-11-22,Audrey Turner,North,Teddy Bear,29,478,Retail Store,13862,291.58,186.42000000000002,5406.18,8,15,11782.7
ORD100250,2024-12-03,Harold Martinez,South,Puzzle Game,26,732,Online,19032,446.52,285.48,7422.48,3,5,18080.4
ORD100251,2024-01-18,William Glass Jr.,South,Puzzle Game,7,440,Retail Store,3080,334.4,105.60000000000002,739.2,1,0,3080.0
ORD100252,2024-05-14,Lisa Munoz,South,Doll House,46,845,Retail Store,38870,616.85,228.14999999999998,10494.9,9,0,38870.0
ORD100253,2024-11-27,James Lee,West,Remote Car,13,932,Wholesale,12116,717.64,214.36,2786.68,9,0,12116.0
ORD100254,2023-02-27,Manuel Cunningham,East,Action Figure,8,421,Wholesale,3368,298.90999999999997,122.09000000000003,976.72,8,5,3199.6
ORD100255,2024-06-03,Jennifer Montgomery,South,Puzzle Game,26,493,Retail Store,12818,276.08000000000004,216.91999999999996,5639.92,4,0,12818.0
ORD100256,2023-11-16,Bobby Rios,West,Action Figure,31,915,Wholesale,28365,558.15,356.85,11062.35,1,0,28365.0
ORD100257,2023-09-25,Jennifer Harris,East,Remote Car,41,760,Retail Store,31160,608.0,152.0,6232.0,7,0,31160.0
ORD100258,2023-12-16,Sheryl Rhodes,South,Teddy Bear,21,897,Wholesale,18837,690.69,206.30999999999995,4332.51,7,5,17895.15
ORD100259,2024-09-18,Angela Dougherty,South,Teddy Bear,27,1448,Retail Store,39096,767.44,680.56,18375.12,2,5,37141.2
ORD100260,2024-07-31,Christian Perkins,North,Remote Car,21,1422,Retail Store,29862,838.9799999999999,583.0200000000001,12243.42,1,0,29862.0
ORD100261,2024-05-24,Jennifer Le,North,Action Figure,12,716,Retail Store,8592,422.44,293.56,3522.72,6,10,7732.8
ORD100262,2023-12-07,Heather Miller,East,Puzzle Game,11,1273,Online,14003,814.72,458.28,5041.08,8,5,13302.85
ORD100263,2024-09-12,Juan Henderson,North,Puzzle Game,29,1230,Retail Store,35670,627.3,602.7,17478.3,1,10,32103.0
ORD100264,2024-11-13,Earl Terry,North,Teddy Bear,50,504,Wholesale,25200,383.04,120.95999999999998,6048.0,4,5,23940.0
ORD100265,2024-09-19,Mark Dean,North,Lego Set,41,1285,Online,52685,886.65,398.35,16332.35,9,0,52685.0
ORD100266,2023-03-06,Anna Lester,South,Remote Car,28,679,Retail Store,19012,346.29,332.71,9315.88,1,10,17110.8
ORD100267,2024-02-24,Lauren Mccarthy,North,Teddy Bear,29,1236,Online,35844,951.72,284.28,8244.12,5,10,32259.6
ORD100268,2024-03-14,Louis Kramer,East,Doll House,48,877,Online,42096,675.29,201.71000000000004,9682.08,9,0,42096.0
ORD100269,2023-02-19,James Jacobson,West,Doll House,34,587,Retail Store,19958,340.46,246.54000000000002,8382.36,5,10,17962.2
ORD100270,2024-05-26,William Jensen,West,Action Figure,16,1068,Wholesale,17088,651.48,416.52,6664.32,1,15,14524.8
ORD100271,2023-05-14,Susan Garcia,North,Remote Car,15,1145,Online,17175,835.85,309.15,4637.25,9,0,17175.0
ORD100272,2023-08-21,Amy Dunn,South,Puzzle Game,42,582,Online,24444,459.78000000000003,122.21999999999997,5133.24,1,10,21999.6
ORD100273,2023-03-06,Rebecca Stewart,East,Lego Set,50,505,Retail Store,25250,388.85,116.14999999999998,5807.5,5,20,20200.0
ORD100274,2024-07-23,Ann Serrano,East,Remote Car,16,562,Wholesale,8992,387.78,174.22000000000003,2787.52,6,5,8542.4
ORD100275,2024-07-07,Logan Brown,West,Doll House,27,737,Wholesale,19899,515.9,221.10000000000002,5969.7,8,15,16914.15
ORD100276,2024-09-29,William Morales,South,Teddy Bear,31,597,Wholesale,18507,322.38,274.62,8513.22,8,5,17581.65
ORD100277,2023-08-21,Jacob Lucas,North,Remote Car,7,1126,Online,7882,810.7199999999999,315.2800000000001,2206.96,4,0,7882.0
ORD100278,2023-09-14,Samantha Rivera,East,Lego Set,6,1413,Wholesale,8478,791.2800000000001,621.7199999999999,3730.32,7,20,6782.4
ORD100279,2024-02-28,Tracy Jones,North,Lego Set,22,666,Wholesale,14652,372.96000000000004,293.03999999999996,6446.88,6,10,13186.8
ORD100280,2023-05-30,Joseph Fernandez,North,Doll House,1,1002,Online,1002,591.18,410.82000000000005,410.82,7,5,951.9
ORD100281,2024-02-27,Craig Chan,West,Doll House,35,973,Wholesale,34055,681.0999999999999,291.9000000000001,10216.5,7,5,32352.25
ORD100282,2024-09-18,Adam Barr,West,Action Figure,25,1341,Retail Store,33525,818.01,522.99,13074.75,3,0,33525.0
ORD100283,2024-06-21,Derek Bowers,North,Action Figure,2,827,Retail Store,1654,545.82,281.17999999999995,562.36,2,15,1405.9
ORD100284,2024-11-08,Joseph Pineda,North,Teddy Bear,25,570,Online,14250,307.8,262.2,6555.0,9,0,14250.0
ORD100285,2023-07-04,Christopher Mullins,East,Action Figure,20,830,Online,16600,639.1,190.89999999999998,3818.0,7,5,15770.0
ORD100286,2024-09-05,Linda Simmons,East,Teddy Bear,10,459,Retail Store,4590,261.63,197.37,1973.7,3,10,4131.0
ORD100287,2024-06-09,Shaun Johnson,East,Action Figure,29,740,Wholesale,21460,503.20000000000005,236.79999999999995,6867.2,2,20,17168.0
ORD100288,2024-05-12,William Kennedy,East,Action Figure,30,766,Online,22980,612.8000000000001,153.19999999999993,4596.0,8,5,21831.0
ORD100289,2024-09-20,Allison Murray,South,Doll House,50,728,Retail Store,36400,473.2,254.8,12740.0,2,5,34580.0
ORD100290,2024-12-19,Brandon Spencer,West,Lego Set,50,1460,Online,73000,1109.6,350.4000000000001,17520.0,3,0,73000.0
ORD100291,2024-10-10,Angelica Marks,East,Action Figure,42,375,Retail Store,15750,217.49999999999997,157.50000000000003,6615.0,1,5,14962.5
ORD100292,2023-07-15,James Baldwin,South,Teddy Bear,45,629,Online,28305,440.29999999999995,188.70000000000005,8491.5,1,10,25474.5
ORD100293,2024-12-21,Ray Harrell,South,Remote Car,3,1371,Online,4113,850.02,520.98,1562.94,7,0,4113.0
ORD100294,2024-08-28,Mr. Brent Garcia PhD,South,Lego Set,15,327,Online,4905,199.47,127.53,1912.95,9,5,4659.75
ORD100295,2023-01-01,Nicholas Gomez,South,Puzzle Game,49,797,Wholesale,39053,613.69,183.30999999999995,8982.19,2,15,33195.05
ORD100296,2024-10-18,Christopher Chaney,South,Puzzle Game,4,479,Wholesale,1916,277.82,201.18,804.72,5,10,1724.4
ORD100297,2023-12-12,Juan Blackburn,North,Teddy Bear,20,1113,Online,22260,634.41,478.59000000000003,9571.8,7,5,21147.0
ORD100298,2024-09-19,Faith Bray,West,Doll House,36,1430,Retail Store,51480,1015.3,414.70000000000005,14929.2,6,10,46332.0
ORD100299,2023-01-23,Michael Lee,North,Remote Car,24,1110,Retail Store,26640,666.0,444.0,10656.0,3,10,23976.0
ORD100300,2023-09-14,Charles Day,South,Puzzle Game,13,1070,Online,13910,716.9000000000001,353.0999999999999,4590.3,1,10,12519.0
ORD100301,2024-10-06,Amber Rivera,North,Puzzle Game,39,467,Retail Store,18213,233.5,233.5,9106.5,1,15,15481.05
ORD100302,2023-02-12,Catherine Collins,South,Action Figure,4,1195,Wholesale,4780,800.6500000000001,394.3499999999999,1577.4,6,5,4541.0
ORD100303,2023-03-29,Becky Dean,North,Puzzle Game,23,331,Online,7613,248.25,82.75,1903.25,4,0,7613.0
ORD100304,2023-09-30,Paige Werner,East,Doll House,15,1267,Retail Store,19005,836.22,430.78,6461.7,9,0,19005.0
ORD100305,2024-07-13,Juan Johnson,West,Teddy Bear,19,422,Online,8018,295.4,126.60000000000002,2405.4,4,0,8018.0
ORD100306,2024-03-01,Lynn Jones,East,Doll House,28,1175,Online,32900,716.75,458.25,12831.0,9,15,27965.0
ORD100307,2024-07-28,Gregory Andrews,West,Doll House,12,350,Wholesale,4200,252.0,98.0,1176.0,3,5,3990.0
ORD100308,2023-11-08,Christian Jones,North,Teddy Bear,1,1352,Online,1352,919.36,432.64,432.64,1,0,1352.0
ORD100309,2024-02-11,Jennifer Blanchard,East,Puzzle Game,13,692,Wholesale,8996,546.6800000000001,145.31999999999994,1889.16,1,0,8996.0
ORD100310,2023-03-25,Louis Cortez,West,Teddy Bear,27,717,Retail Store,19359,380.01,336.99,9098.73,4,5,18391.05
ORD100311,2024-07-26,Lauren Lane,North,Doll House,15,576,Wholesale,8640,449.28000000000003,126.71999999999997,1900.8,8,15,7344.0
ORD100312,2023-08-07,Melissa Fitzgerald,West,Doll House,31,1112,Online,34472,656.0799999999999,455.9200000000001,14133.52,5,5,32748.4
ORD100313,2023-07-15,Matthew Brown,West,Lego Set,20,1433,Retail Store,28660,874.13,558.87,11177.4,1,15,24361.0
ORD100314,2023-10-09,Sarah Frazier,North,Doll House,29,1143,Retail Store,33147,731.52,411.48,11932.92,2,5,31489.65
ORD100315,2023-08-06,Thomas Bush,South,Doll House,36,882,Online,31752,573.3000000000001,308.69999999999993,11113.2,4,0,31752.0
ORD100316,2023-09-25,Douglas Frye,West,Remote Car,10,1359,Retail Store,13590,1060.02,298.98,2989.8,9,5,12910.5
ORD100317,2023-08-14,Cynthia Hendrix,North,Remote Car,32,1032,Wholesale,33024,743.04,288.96000000000004,9246.72,5,0,33024.0
ORD100318,2023-10-14,Katherine Lewis,South,Action Figure,26,820,Online,21320,451.00000000000006,368.99999999999994,9594.0,1,0,21320.0
ORD100319,2023-11-04,Alison Miller,North,Doll House,33,729,Retail Store,24057,546.75,182.25,6014.25,7,5,22854.15
ORD100320,2024-11-10,Martin Hendrix,West,Lego Set,47,580,Retail Store,27260,464.0,116.0,5452.0,2,0,27260.0
ORD100321,2024-11-12,Jennifer Martinez,East,Teddy Bear,41,689,Wholesale,28249,344.5,344.5,14124.5,2,0,28249.0
ORD100322,2024-03-24,Brandon Guerra,East,Doll House,17,471,Online,8007,320.28000000000003,150.71999999999997,2562.24,3,5,7606.65
ORD100323,2024-04-22,Rebecca Franklin,East,Lego Set,14,1216,Online,17024,668.8000000000001,547.1999999999999,7660.8,8,0,17024.0
ORD100324,2023-01-28,Michelle Beck,East,Puzzle Game,46,348,Retail Store,16008,187.92000000000002,160.07999999999998,7363.68,2,0,16008.0
ORD100325,2023-10-11,Joshua Powell,East,Doll House,14,948,Retail Store,13272,502.44,445.56,6237.84,4,10,11944.8
ORD100326,2024-04-11,Jordan Reeves,East,Remote Car,22,1432,Retail Store,31504,1116.96,315.03999999999996,6930.88,2,5,29928.8
ORD100327,2024-12-11,John Stein,North,Doll House,25,988,Retail Store,24700,741.0,247.0,6175.0,9,10,22230.0
ORD100328,2023-11-01,Sarah York,North,Action Figure,21,1493,Retail Store,31353,1030.1699999999998,462.83000000000015,9719.43,4,0,31353.0
ORD100329,2023-11-21,Lisa Green,East,Remote Car,45,304,Wholesale,13680,170.24,133.76,6019.2,7,0,13680.0
ORD100330,2023-05-15,Laura Horn,West,Remote Car,47,636,Retail Store,29892,318.0,318.0,14946.0,6,0,29892.0
ORD100331,2023-03-13,Danny Sullivan,West,Action Figure,28,305,Retail Store,8540,201.3,103.69999999999999,2903.6,4,10,7686.0
ORD100332,2024-01-23,Dale Perry,North,Remote Car,37,1230,Wholesale,45510,848.6999999999999,381.30000000000007,14108.1,5,10,40959.0
ORD100333,2024-12-08,Harold Taylor MD,North,Doll House,28,916,Wholesale,25648,577.08,338.91999999999996,9489.76,4,10,23083.2
ORD100334,2024-07-27,Diane Jones,West,Puzzle Game,26,851,Online,22126,612.72,238.27999999999997,6195.28,3,0,22126.0
ORD100335,2024-03-16,Joseph Davis,West,Puzzle Game,41,489,Online,20049,322.74,166.26,6816.66,9,5,19046.55
ORD100336,2024-10-21,Matthew Gonzalez,South,Doll House,28,1044,Wholesale,29232,762.12,281.88,7892.64,2,5,27770.4
ORD100337,2024-07-04,Maria Marshall,East,Doll House,44,698,Online,30712,404.84,293.16,12899.04,1,0,30712.0
ORD100338,2024-05-26,Mark Richards,South,Puzzle Game,38,1081,Retail Store,41078,616.17,464.83000000000004,17663.54,4,0,41078.0
ORD100339,2024-04-02,Veronica Collins,West,Puzzle Game,32,1325,Wholesale,42400,848.0,477.0,15264.0,1,10,38160.0
ORD100340,2024-06-22,Andrea Perkins,North,Teddy Bear,2,1213,Wholesale,2426,630.76,582.24,1164.48,2,0,2426.0
ORD100341,2024-09-24,Angela Williams,North,Teddy Bear,40,945,Online,37800,585.9,359.1,14364.0,7,5,35910.0
ORD100342,2024-08-10,John Robinson,North,Remote Car,38,654,Online,24852,385.85999999999996,268.14000000000004,10189.32,3,0,24852.0
ORD100343,2024-07-01,Tim Henderson,South,Puzzle Game,36,1141,Online,41076,718.83,422.16999999999996,15198.12,1,5,39022.2
ORD100344,2024-04-08,Kimberly Lawson,West,Action Figure,23,412,Retail Store,9476,296.64,115.36000000000001,2653.28,4,0,9476.0
ORD100345,2023-03-13,David Collins,North,Doll House,33,371,Wholesale,12243,281.96,89.04000000000002,2938.32,8,0,12243.0
ORD100346,2024-08-12,Brandon Torres,East,Action Figure,27,365,Retail Store,9855,200.75000000000003,164.24999999999997,4434.75,6,0,9855.0
ORD100347,2023-10-05,Kathryn Clark,North,Teddy Bear,15,565,Wholesale,8475,288.15,276.85,4152.75,9,10,7627.5
ORD100348,2023-10-20,Michael Holland,West,Puzzle Game,34,415,Wholesale,14110,302.95,112.05000000000001,3809.7,1,20,11288.0
ORD100349,2024-08-15,William Campos,East,Lego Set,39,865,Wholesale,33735,493.04999999999995,371.95000000000005,14506.05,5,0,33735.0
ORD100350,2023-06-04,Marcia Haynes,South,Puzzle Game,38,1427,Wholesale,54226,970.36,456.64,17352.32,2,0,54226.0
ORD100351,2024-02-28,Sherry Harris,West,Puzzle Game,45,751,Retail Store,33795,488.15000000000003,262.84999999999997,11828.25,5,10,30415.5
ORD100352,2023-10-27,Daniel Blair,North,Action Figure,13,691,Online,8983,380.05,310.95,4042.35,6,0,8983.0
ORD100353,2023-03-13,Timothy Griffin,North,Puzzle Game,18,326,Wholesale,5868,244.5,81.5,1467.0,7,20,4694.4
ORD100354,2023-07-01,Robert Johns,North,Action Figure,38,883,Wholesale,33554,573.95,309.04999999999995,11743.9,9,5,31876.3
ORD100355,2023-12-06,Joshua Hudson,West,Doll House,5,370,Online,1850,277.5,92.5,462.5,4,15,1572.5
ORD100356,2023-10-16,Stephanie Hughes,South,Puzzle Game,31,948,Online,29388,606.72,341.28,10579.68,4,15,24979.8
ORD100357,2023-06-22,Michelle Greene,South,Puzzle Game,15,1481,Wholesale,22215,755.3100000000001,725.6899999999999,10885.35,4,15,18882.75
ORD100358,2024-03-06,Tyler Morales,North,Teddy Bear,10,473,Online,4730,245.96,227.04,2270.4,3,0,4730.0
ORD100359,2024-09-28,Taylor Parker,East,Action Figure,7,1213,Online,8491,776.32,436.67999999999995,3056.76,9,5,8066.45
ORD100360,2023-03-02,Johnathan Nguyen,West,Lego Set,27,1337,Wholesale,36099,869.0500000000001,467.94999999999993,12634.65,1,5,34294.05
ORD100361,2024-05-03,Anita Mason,East,Lego Set,27,1021,Wholesale,27567,612.6,408.4,11026.8,8,5,26188.65
ORD100362,2024-06-14,Lee Durham,South,Teddy Bear,23,555,Wholesale,12765,288.6,266.4,6127.2,6,0,12765.0
ORD100363,2024-11-27,Nancy Perry,West,Remote Car,21,503,Wholesale,10563,372.21999999999997,130.78000000000003,2746.38,8,0,10563.0
ORD100364,2023-09-17,Beth Kane,South,Puzzle Game,11,715,Online,7865,536.25,178.75,1966.25,7,10,7078.5
ORD100365,2024-03-13,Vincent Cook,East,Remote Car,22,1029,Online,22638,771.75,257.25,5659.5,5,5,21506.1
ORD100366,2023-01-18,Thomas Smith,East,Teddy Bear,37,454,Retail Store,16798,295.1,158.89999999999998,5879.3,8,0,16798.0
ORD100367,2023-04-27,Matthew Miller,East,Lego Set,18,1478,Online,26604,886.8,591.2,10641.6,8,15,22613.4
ORD100368,2023-07-19,Walter Torres,South,Lego Set,7,347,Wholesale,2429,197.79,149.21,1044.47,2,20,1943.2
ORD100369,2023-06-10,Randall Banks,West,Doll House,15,757,Online,11355,590.46,166.53999999999996,2498.1,1,0,11355.0
ORD100370,2024-07-12,Shannon Harmon,South,Puzzle Game,25,1418,Wholesale,35450,1035.1399999999999,382.8600000000001,9571.5,1,0,35450.0
ORD100371,2023-12-01,Jessica Perry,North,Puzzle Game,20,858,Retail Store,17160,489.05999999999995,368.94000000000005,7378.8,1,10,15444.0
ORD100372,2024-09-03,Sarah Hill,West,Action Figure,49,686,Wholesale,33614,480.2,205.8,10084.2,1,10,30252.6
ORD100373,2023-02-06,Tammy Lester,North,Teddy Bear,21,1489,Online,31269,893.4,595.6,12507.6,2,0,31269.0
ORD100374,2024-06-03,Yolanda Bennett,North,Lego Set,33,719,Retail Store,23727,532.06,186.94000000000005,6169.02,3,10,21354.3
ORD100375,2023-10-28,Lauren Hill,West,Remote Car,44,437,Wholesale,19228,257.83,179.17000000000002,7883.48,8,0,19228.0
ORD100376,2024-03-28,Emily Strong,East,Teddy Bear,12,1025,Retail Store,12300,748.25,276.75,3321.0,2,0,12300.0
ORD100377,2024-10-10,Kimberly Vance,North,Lego Set,44,1376,Online,60544,1100.8,275.20000000000005,12108.8,6,15,51462.4
ORD100378,2023-04-07,Brenda Pugh,West,Lego Set,22,596,Wholesale,13112,309.92,286.08,6293.76,2,5,12456.4
ORD100379,2023-03-01,Kelly Ramos,West,Remote Car,43,1439,Wholesale,61877,805.84,633.16,27225.88,2,5,58783.15
